"","ROI95lo","ROIavg","fractaken","numtaken","badProb","interest","intceil"
"4373"," 0.086100"," 0.09760","1.43e-03","   761","0.0450","0.125","0.155"
"4374"," 0.084300"," 0.09470","1.70e-03","   905","0.0450","0.120","0.155"
"4375"," 0.085300"," 0.09420","2.25e-03","  1194","0.0450","0.115","0.155"
"4376"," 0.085300"," 0.09310","2.74e-03","  1453","0.0450","0.110","0.155"
"4377"," 0.082400"," 0.08910","3.63e-03","  1925","0.0450","0.105","0.155"
"4378"," 0.081800"," 0.08810","4.00e-03","  2123","0.0450","0.100","0.155"
"4379"," 0.077900"," 0.08350","4.92e-03","  2611","0.0450","0.095","0.155"
"4380"," 0.075200"," 0.07990","6.44e-03","  3419","0.0450","0.090","0.155"
"4381"," 0.072300"," 0.07670","7.36e-03","  3908","0.0450","0.085","0.155"
"4382"," 0.070800"," 0.07450","9.18e-03","  4872","0.0450","0.080","0.155"
"4383"," 0.067500"," 0.07040","1.29e-02","  6834","0.0450","0.075","0.155"
"4384"," 0.066700"," 0.06920","1.62e-02","  8609","0.0450","0.070","0.155"
"4385"," 0.064500"," 0.06660","2.13e-02"," 11291","0.0450","0.065","0.155"
"4386"," 0.061400"," 0.06300","2.95e-02"," 15650","0.0450","0.060","0.155"
"4387"," 0.055000"," 0.08230","3.75e-04","   199","0.0475","0.140","0.155"
"4388"," 0.074500"," 0.09220","7.35e-04","   390","0.0475","0.135","0.155"
"4389"," 0.076600"," 0.09090","1.09e-03","   577","0.0475","0.130","0.155"
"4390"," 0.079700"," 0.09060","1.74e-03","   922","0.0475","0.125","0.155"
"4391"," 0.078900"," 0.08870","2.07e-03","  1100","0.0475","0.120","0.155"
"4392"," 0.080300"," 0.08860","2.75e-03","  1459","0.0475","0.115","0.155"
"4393"," 0.080600"," 0.08800","3.35e-03","  1779","0.0475","0.110","0.155"
"4394"," 0.079300"," 0.08550","4.41e-03","  2344","0.0475","0.105","0.155"
"4395"," 0.078100"," 0.08390","4.87e-03","  2586","0.0475","0.100","0.155"
"4396"," 0.074500"," 0.07980","5.95e-03","  3160","0.0475","0.095","0.155"
"4397"," 0.072600"," 0.07700","7.74e-03","  4110","0.0475","0.090","0.155"
"4398"," 0.070100"," 0.07420","8.82e-03","  4683","0.0475","0.085","0.155"
"4399"," 0.068700"," 0.07220","1.10e-02","  5821","0.0475","0.080","0.155"
"4400"," 0.066100"," 0.06890","1.53e-02","  8108","0.0475","0.075","0.155"
"4401"," 0.065100"," 0.06750","1.91e-02"," 10164","0.0475","0.070","0.155"
"4402"," 0.063400"," 0.06540","2.49e-02"," 13206","0.0475","0.065","0.155"
"4403"," 0.060600"," 0.06220","3.40e-02"," 18027","0.0475","0.060","0.155"
"4404"," 0.047800"," 0.07420","4.33e-04","   230","0.0500","0.140","0.155"
"4405"," 0.067500"," 0.08480","8.38e-04","   445","0.0500","0.135","0.155"
"4406"," 0.071700"," 0.08560","1.24e-03","   659","0.0500","0.130","0.155"
"4407"," 0.078400"," 0.08860","2.02e-03","  1073","0.0500","0.125","0.155"
"4408"," 0.077300"," 0.08650","2.44e-03","  1297","0.0500","0.120","0.155"
"4409"," 0.079300"," 0.08700","3.26e-03","  1733","0.0500","0.115","0.155"
"4410"," 0.080800"," 0.08740","3.99e-03","  2120","0.0500","0.110","0.155"
"4411"," 0.079500"," 0.08520","5.26e-03","  2793","0.0500","0.105","0.155"
"4412"," 0.078500"," 0.08390","5.79e-03","  3075","0.0500","0.100","0.155"
"4413"," 0.074200"," 0.07900","7.09e-03","  3767","0.0500","0.095","0.155"
"4414"," 0.072600"," 0.07670","9.21e-03","  4888","0.0500","0.090","0.155"
"4415"," 0.070500"," 0.07420","1.04e-02","  5540","0.0500","0.085","0.155"
"4416"," 0.069400"," 0.07260","1.30e-02","  6886","0.0500","0.080","0.155"
"4417"," 0.066600"," 0.06920","1.79e-02","  9484","0.0500","0.075","0.155"
"4418"," 0.065200"," 0.06740","2.23e-02"," 11831","0.0500","0.070","0.155"
"4419"," 0.063600"," 0.06540","2.87e-02"," 15224","0.0500","0.065","0.155"
"4420"," 0.060700"," 0.06210","3.87e-02"," 20533","0.0500","0.060","0.155"
"4421"," 0.042800"," 0.06740","5.14e-04","   273","0.0525","0.140","0.155"
"4422"," 0.065100"," 0.08120","9.91e-04","   526","0.0525","0.135","0.155"
"4423"," 0.068700"," 0.08170","1.46e-03","   777","0.0525","0.130","0.155"
"4424"," 0.074100"," 0.08380","2.35e-03","  1249","0.0525","0.125","0.155"
"4425"," 0.074200"," 0.08290","2.86e-03","  1520","0.0525","0.120","0.155"
"4426"," 0.076500"," 0.08360","3.84e-03","  2039","0.0525","0.115","0.155"
"4427"," 0.077500"," 0.08380","4.69e-03","  2490","0.0525","0.110","0.155"
"4428"," 0.077600"," 0.08290","6.18e-03","  3280","0.0525","0.105","0.155"
"4429"," 0.077000"," 0.08200","6.80e-03","  3609","0.0525","0.100","0.155"
"4430"," 0.073100"," 0.07750","8.36e-03","  4441","0.0525","0.095","0.155"
"4431"," 0.071300"," 0.07510","1.09e-02","  5778","0.0525","0.090","0.155"
"4432"," 0.069300"," 0.07280","1.23e-02","  6516","0.0525","0.085","0.155"
"4433"," 0.068200"," 0.07120","1.52e-02","  8065","0.0525","0.080","0.155"
"4434"," 0.065700"," 0.06810","2.08e-02"," 11021","0.0525","0.075","0.155"
"4435"," 0.064500"," 0.06660","2.57e-02"," 13620","0.0525","0.070","0.155"
"4436"," 0.063000"," 0.06470","3.28e-02"," 17432","0.0525","0.065","0.155"
"4437"," 0.060400"," 0.06180","4.37e-02"," 23219","0.0525","0.060","0.155"
"4438"," 0.051000"," 0.07300","6.06e-04","   322","0.0550","0.140","0.155"
"4439"," 0.070100"," 0.08460","1.17e-03","   620","0.0550","0.135","0.155"
"4440"," 0.073900"," 0.08550","1.74e-03","   923","0.0550","0.130","0.155"
"4441"," 0.076300"," 0.08510","2.81e-03","  1490","0.0550","0.125","0.155"
"4442"," 0.074800"," 0.08270","3.42e-03","  1815","0.0550","0.120","0.155"
"4443"," 0.077200"," 0.08380","4.57e-03","  2427","0.0550","0.115","0.155"
"4444"," 0.078300"," 0.08410","5.58e-03","  2964","0.0550","0.110","0.155"
"4445"," 0.077700"," 0.08260","7.32e-03","  3887","0.0550","0.105","0.155"
"4446"," 0.077000"," 0.08160","8.01e-03","  4255","0.0550","0.100","0.155"
"4447"," 0.073700"," 0.07780","9.85e-03","  5231","0.0550","0.095","0.155"
"4448"," 0.071700"," 0.07510","1.28e-02","  6773","0.0550","0.090","0.155"
"4449"," 0.069800"," 0.07300","1.43e-02","  7593","0.0550","0.085","0.155"
"4450"," 0.068200"," 0.07100","1.77e-02","  9387","0.0550","0.080","0.155"
"4451"," 0.065800"," 0.06800","2.40e-02"," 12728","0.0550","0.075","0.155"
"4452"," 0.064500"," 0.06650","2.95e-02"," 15655","0.0550","0.070","0.155"
"4453"," 0.063000"," 0.06470","3.74e-02"," 19881","0.0550","0.065","0.155"
"4454"," 0.060500"," 0.06180","4.92e-02"," 26138","0.0550","0.060","0.155"
"4455"," 0.052100"," 0.07290","7.06e-04","   375","0.0575","0.140","0.155"
"4456"," 0.065000"," 0.07900","1.37e-03","   725","0.0575","0.135","0.155"
"4457"," 0.070800"," 0.08190","2.02e-03","  1075","0.0575","0.130","0.155"
"4458"," 0.073100"," 0.08160","3.26e-03","  1729","0.0575","0.125","0.155"
"4459"," 0.073200"," 0.08070","3.97e-03","  2108","0.0575","0.120","0.155"
"4460"," 0.075300"," 0.08150","5.29e-03","  2809","0.0575","0.115","0.155"
"4461"," 0.076100"," 0.08160","6.48e-03","  3442","0.0575","0.110","0.155"
"4462"," 0.076400"," 0.08100","8.52e-03","  4522","0.0575","0.105","0.155"
"4463"," 0.076000"," 0.08040","9.33e-03","  4953","0.0575","0.100","0.155"
"4464"," 0.073200"," 0.07700","1.14e-02","  6075","0.0575","0.095","0.155"
"4465"," 0.071400"," 0.07470","1.48e-02","  7858","0.0575","0.090","0.155"
"4466"," 0.069700"," 0.07270","1.65e-02","  8782","0.0575","0.085","0.155"
"4467"," 0.068200"," 0.07080","2.04e-02"," 10813","0.0575","0.080","0.155"
"4468"," 0.065700"," 0.06780","2.74e-02"," 14541","0.0575","0.075","0.155"
"4469"," 0.064600"," 0.06650","3.35e-02"," 17793","0.0575","0.070","0.155"
"4470"," 0.062900"," 0.06450","4.22e-02"," 22412","0.0575","0.065","0.155"
"4471"," 0.060300"," 0.06160","5.50e-02"," 29177","0.0575","0.060","0.155"
"4472"," 0.054900"," 0.07400","8.34e-04","   443","0.0600","0.140","0.155"
"4473"," 0.067400"," 0.08010","1.62e-03","   859","0.0600","0.135","0.155"
"4474"," 0.071600"," 0.08190","2.38e-03","  1262","0.0600","0.130","0.155"
"4475"," 0.075200"," 0.08300","3.79e-03","  2013","0.0600","0.125","0.155"
"4476"," 0.076100"," 0.08300","4.62e-03","  2455","0.0600","0.120","0.155"
"4477"," 0.077900"," 0.08360","6.12e-03","  3252","0.0600","0.115","0.155"
"4478"," 0.077500"," 0.08250","7.50e-03","  3984","0.0600","0.110","0.155"
"4479"," 0.076400"," 0.08070","9.86e-03","  5233","0.0600","0.105","0.155"
"4480"," 0.076200"," 0.08020","1.08e-02","  5727","0.0600","0.100","0.155"
"4481"," 0.073000"," 0.07660","1.32e-02","  7011","0.0600","0.095","0.155"
"4482"," 0.071100"," 0.07420","1.70e-02","  9050","0.0600","0.090","0.155"
"4483"," 0.069700"," 0.07260","1.90e-02"," 10094","0.0600","0.085","0.155"
"4484"," 0.068100"," 0.07060","2.33e-02"," 12378","0.0600","0.080","0.155"
"4485"," 0.065500"," 0.06750","3.10e-02"," 16485","0.0600","0.075","0.155"
"4486"," 0.064300"," 0.06610","3.78e-02"," 20089","0.0600","0.070","0.155"
"4487"," 0.062700"," 0.06420","4.73e-02"," 25120","0.0600","0.065","0.155"
"4488"," 0.060200"," 0.06140","6.10e-02"," 32409","0.0600","0.060","0.155"
"4489"," 0.059500"," 0.07710","9.66e-04","   513","0.0625","0.140","0.155"
"4490"," 0.070500"," 0.08220","1.89e-03","  1004","0.0625","0.135","0.155"
"4491"," 0.073400"," 0.08290","2.76e-03","  1466","0.0625","0.130","0.155"
"4492"," 0.077000"," 0.08420","4.37e-03","  2321","0.0625","0.125","0.155"
"4493"," 0.077300"," 0.08370","5.32e-03","  2823","0.0625","0.120","0.155"
"4494"," 0.079100"," 0.08440","7.05e-03","  3743","0.0625","0.115","0.155"
"4495"," 0.078600"," 0.08320","8.64e-03","  4589","0.0625","0.110","0.155"
"4496"," 0.076400"," 0.08050","1.13e-02","  5995","0.0625","0.105","0.155"
"4497"," 0.076200"," 0.07990","1.23e-02","  6549","0.0625","0.100","0.155"
"4498"," 0.073500"," 0.07680","1.51e-02","  8014","0.0625","0.095","0.155"
"4499"," 0.071600"," 0.07440","1.94e-02"," 10298","0.0625","0.090","0.155"
"4500"," 0.070200"," 0.07290","2.16e-02"," 11449","0.0625","0.085","0.155"
"4501"," 0.068600"," 0.07090","2.64e-02"," 14012","0.0625","0.080","0.155"
"4502"," 0.065900"," 0.06780","3.49e-02"," 18553","0.0625","0.075","0.155"
"4503"," 0.064500"," 0.06620","4.24e-02"," 22492","0.0625","0.070","0.155"
"4504"," 0.062800"," 0.06420","5.26e-02"," 27955","0.0625","0.065","0.155"
"4505"," 0.060300"," 0.06150","6.73e-02"," 35735","0.0625","0.060","0.155"
"4506"," 0.058600"," 0.07470","1.13e-03","   601","0.0650","0.140","0.155"
"4507"," 0.071600"," 0.08230","2.19e-03","  1164","0.0650","0.135","0.155"
"4508"," 0.073200"," 0.08200","3.18e-03","  1690","0.0650","0.130","0.155"
"4509"," 0.077300"," 0.08400","5.02e-03","  2668","0.0650","0.125","0.155"
"4510"," 0.077800"," 0.08370","6.12e-03","  3251","0.0650","0.120","0.155"
"4511"," 0.078500"," 0.08340","8.10e-03","  4303","0.0650","0.115","0.155"
"4512"," 0.078100"," 0.08250","9.90e-03","  5259","0.0650","0.110","0.155"
"4513"," 0.076000"," 0.07970","1.29e-02","  6860","0.0650","0.105","0.155"
"4514"," 0.076000"," 0.07950","1.41e-02","  7480","0.0650","0.100","0.155"
"4515"," 0.073300"," 0.07640","1.71e-02","  9105","0.0650","0.095","0.155"
"4516"," 0.071200"," 0.07390","2.20e-02"," 11661","0.0650","0.090","0.155"
"4517"," 0.070100"," 0.07260","2.44e-02"," 12935","0.0650","0.085","0.155"
"4518"," 0.068300"," 0.07050","2.98e-02"," 15812","0.0650","0.080","0.155"
"4519"," 0.065800"," 0.06760","3.91e-02"," 20780","0.0650","0.075","0.155"
"4520"," 0.064400"," 0.06600","4.73e-02"," 25101","0.0650","0.070","0.155"
"4521"," 0.062700"," 0.06410","5.84e-02"," 31001","0.0650","0.065","0.155"
"4522"," 0.060200"," 0.06140","7.40e-02"," 39282","0.0650","0.060","0.155"
"4523"," 0.063000"," 0.07760","1.34e-03","   710","0.0675","0.140","0.155"
"4524"," 0.072200"," 0.08210","2.57e-03","  1365","0.0675","0.135","0.155"
"4525"," 0.073600"," 0.08180","3.69e-03","  1958","0.0675","0.130","0.155"
"4526"," 0.076700"," 0.08290","5.80e-03","  3079","0.0675","0.125","0.155"
"4527"," 0.077200"," 0.08270","7.06e-03","  3750","0.0675","0.120","0.155"
"4528"," 0.078000"," 0.08260","9.29e-03","  4933","0.0675","0.115","0.155"
"4529"," 0.077800"," 0.08190","1.14e-02","  6027","0.0675","0.110","0.155"
"4530"," 0.075600"," 0.07910","1.48e-02","  7839","0.0675","0.105","0.155"
"4531"," 0.075700"," 0.07910","1.61e-02","  8532","0.0675","0.100","0.155"
"4532"," 0.073300"," 0.07630","1.95e-02"," 10356","0.0675","0.095","0.155"
"4533"," 0.071000"," 0.07350","2.49e-02"," 13229","0.0675","0.090","0.155"
"4534"," 0.070000"," 0.07230","2.76e-02"," 14640","0.0675","0.085","0.155"
"4535"," 0.068000"," 0.07000","3.36e-02"," 17854","0.0675","0.080","0.155"
"4536"," 0.065500"," 0.06720","4.38e-02"," 23275","0.0675","0.075","0.155"
"4537"," 0.064000"," 0.06550","5.26e-02"," 27949","0.0675","0.070","0.155"
"4538"," 0.062300"," 0.06360","6.46e-02"," 34297","0.0675","0.065","0.155"
"4539"," 0.060000"," 0.06110","8.12e-02"," 43089","0.0675","0.060","0.155"
"4540"," 0.061700"," 0.07560","1.50e-03","   798","0.0700","0.140","0.155"
"4541"," 0.069400"," 0.07880","2.94e-03","  1560","0.0700","0.135","0.155"
"4542"," 0.073000"," 0.08070","4.21e-03","  2237","0.0700","0.130","0.155"
"4543"," 0.075100"," 0.08100","6.60e-03","  3504","0.0700","0.125","0.155"
"4544"," 0.076000"," 0.08120","8.04e-03","  4269","0.0700","0.120","0.155"
"4545"," 0.077100"," 0.08140","1.06e-02","  5624","0.0700","0.115","0.155"
"4546"," 0.076900"," 0.08070","1.29e-02","  6860","0.0700","0.110","0.155"
"4547"," 0.075200"," 0.07860","1.67e-02","  8870","0.0700","0.105","0.155"
"4548"," 0.075400"," 0.07860","1.82e-02","  9643","0.0700","0.100","0.155"
"4549"," 0.073200"," 0.07600","2.20e-02"," 11700","0.0700","0.095","0.155"
"4550"," 0.070800"," 0.07320","2.80e-02"," 14868","0.0700","0.090","0.155"
"4551"," 0.069700"," 0.07190","3.09e-02"," 16417","0.0700","0.085","0.155"
"4552"," 0.067700"," 0.06960","3.76e-02"," 19951","0.0700","0.080","0.155"
"4553"," 0.065300"," 0.06690","4.87e-02"," 25860","0.0700","0.075","0.155"
"4554"," 0.063900"," 0.06530","5.82e-02"," 30924","0.0700","0.070","0.155"
"4555"," 0.062300"," 0.06350","7.10e-02"," 37710","0.0700","0.065","0.155"
"4556"," 0.060000"," 0.06100","8.85e-02"," 46986","0.0700","0.060","0.155"
"4557"," 0.059300"," 0.07260","1.69e-03","   896","0.0725","0.140","0.155"
"4558"," 0.066400"," 0.07540","3.32e-03","  1765","0.0725","0.135","0.155"
"4559"," 0.068800"," 0.07620","4.77e-03","  2532","0.0725","0.130","0.155"
"4560"," 0.072300"," 0.07790","7.45e-03","  3958","0.0725","0.125","0.155"
"4561"," 0.073000"," 0.07800","9.09e-03","  4827","0.0725","0.120","0.155"
"4562"," 0.074700"," 0.07890","1.20e-02","  6359","0.0725","0.115","0.155"
"4563"," 0.074800"," 0.07850","1.46e-02","  7735","0.0725","0.110","0.155"
"4564"," 0.074100"," 0.07730","1.88e-02","  9986","0.0725","0.105","0.155"
"4565"," 0.074500"," 0.07750","2.04e-02"," 10847","0.0725","0.100","0.155"
"4566"," 0.072300"," 0.07500","2.47e-02"," 13141","0.0725","0.095","0.155"
"4567"," 0.070100"," 0.07240","3.13e-02"," 16644","0.0725","0.090","0.155"
"4568"," 0.069000"," 0.07120","3.45e-02"," 18314","0.0725","0.085","0.155"
"4569"," 0.067400"," 0.06920","4.18e-02"," 22212","0.0725","0.080","0.155"
"4570"," 0.065200"," 0.06670","5.39e-02"," 28625","0.0725","0.075","0.155"
"4571"," 0.063700"," 0.06510","6.42e-02"," 34105","0.0725","0.070","0.155"
"4572"," 0.062100"," 0.06330","7.78e-02"," 41321","0.0725","0.065","0.155"
"4573"," 0.059900"," 0.06090","9.63e-02"," 51124","0.0725","0.060","0.155"
"4574"," 0.057800"," 0.07050","1.90e-03","  1008","0.0750","0.140","0.155"
"4575"," 0.065100"," 0.07370","3.72e-03","  1976","0.0750","0.135","0.155"
"4576"," 0.067000"," 0.07410","5.34e-03","  2837","0.0750","0.130","0.155"
"4577"," 0.071500"," 0.07690","8.36e-03","  4439","0.0750","0.125","0.155"
"4578"," 0.071600"," 0.07640","1.02e-02","  5393","0.0750","0.120","0.155"
"4579"," 0.073100"," 0.07710","1.34e-02","  7120","0.0750","0.115","0.155"
"4580"," 0.073200"," 0.07670","1.63e-02","  8648","0.0750","0.110","0.155"
"4581"," 0.073100"," 0.07610","2.10e-02"," 11170","0.0750","0.105","0.155"
"4582"," 0.073300"," 0.07620","2.28e-02"," 12121","0.0750","0.100","0.155"
"4583"," 0.071300"," 0.07380","2.75e-02"," 14628","0.0750","0.095","0.155"
"4584"," 0.069400"," 0.07160","3.48e-02"," 18468","0.0750","0.090","0.155"
"4585"," 0.068500"," 0.07060","3.82e-02"," 20270","0.0750","0.085","0.155"
"4586"," 0.066900"," 0.06870","4.62e-02"," 24554","0.0750","0.080","0.155"
"4587"," 0.064700"," 0.06620","5.92e-02"," 31433","0.0750","0.075","0.155"
"4588"," 0.063400"," 0.06470","7.03e-02"," 37320","0.0750","0.070","0.155"
"4589"," 0.061800"," 0.06300","8.47e-02"," 44985","0.0750","0.065","0.155"
"4590"," 0.059700"," 0.06070","1.04e-01"," 55267","0.0750","0.060","0.155"
"4591"," 0.056600"," 0.06880","2.11e-03","  1120","0.0775","0.140","0.155"
"4592"," 0.064100"," 0.07240","4.15e-03","  2202","0.0775","0.135","0.155"
"4593"," 0.064900"," 0.07170","5.92e-03","  3142","0.0775","0.130","0.155"
"4594"," 0.069700"," 0.07480","9.29e-03","  4931","0.0775","0.125","0.155"
"4595"," 0.070400"," 0.07500","1.13e-02","  5987","0.0775","0.120","0.155"
"4596"," 0.072600"," 0.07640","1.49e-02","  7910","0.0775","0.115","0.155"
"4597"," 0.072900"," 0.07630","1.81e-02","  9623","0.0775","0.110","0.155"
"4598"," 0.072800"," 0.07570","2.34e-02"," 12399","0.0775","0.105","0.155"
"4599"," 0.073000"," 0.07570","2.53e-02"," 13442","0.0775","0.100","0.155"
"4600"," 0.071200"," 0.07360","3.05e-02"," 16170","0.0775","0.095","0.155"
"4601"," 0.069300"," 0.07140","3.84e-02"," 20405","0.0775","0.090","0.155"
"4602"," 0.068300"," 0.07030","4.21e-02"," 22352","0.0775","0.085","0.155"
"4603"," 0.066500"," 0.06830","5.09e-02"," 27013","0.0775","0.080","0.155"
"4604"," 0.064400"," 0.06590","6.49e-02"," 34470","0.0775","0.075","0.155"
"4605"," 0.063100"," 0.06440","7.67e-02"," 40744","0.0775","0.070","0.155"
"4606"," 0.061600"," 0.06270","9.19e-02"," 48806","0.0775","0.065","0.155"
"4607"," 0.059500"," 0.06050","1.12e-01"," 59572","0.0775","0.060","0.155"
"4608"," 0.059100"," 0.07040","2.41e-03","  1280","0.0800","0.140","0.155"
"4609"," 0.064400"," 0.07220","4.67e-03","  2480","0.0800","0.135","0.155"
"4610"," 0.064500"," 0.07100","6.60e-03","  3505","0.0800","0.130","0.155"
"4611"," 0.069200"," 0.07410","1.03e-02","  5494","0.0800","0.125","0.155"
"4612"," 0.069900"," 0.07430","1.26e-02","  6664","0.0800","0.120","0.155"
"4613"," 0.071400"," 0.07500","1.65e-02","  8776","0.0800","0.115","0.155"
"4614"," 0.071400"," 0.07470","2.01e-02"," 10680","0.0800","0.110","0.155"
"4615"," 0.071100"," 0.07380","2.59e-02"," 13742","0.0800","0.105","0.155"
"4616"," 0.071300"," 0.07390","2.80e-02"," 14884","0.0800","0.100","0.155"
"4617"," 0.069300"," 0.07170","3.36e-02"," 17864","0.0800","0.095","0.155"
"4618"," 0.067900"," 0.06990","4.24e-02"," 22490","0.0800","0.090","0.155"
"4619"," 0.067000"," 0.06890","4.63e-02"," 24598","0.0800","0.085","0.155"
"4620"," 0.065400"," 0.06700","5.59e-02"," 29656","0.0800","0.080","0.155"
"4621"," 0.063500"," 0.06490","7.09e-02"," 37642","0.0800","0.075","0.155"
"4622"," 0.062300"," 0.06350","8.36e-02"," 44382","0.0800","0.070","0.155"
"4623"," 0.060900"," 0.06200","9.97e-02"," 52923","0.0800","0.065","0.155"
"4624"," 0.059000"," 0.05990","1.21e-01"," 64143","0.0800","0.060","0.155"
"4625"," 0.060900"," 0.07160","2.67e-03","  1417","0.0825","0.140","0.155"
"4626"," 0.064900"," 0.07230","5.23e-03","  2775","0.0825","0.135","0.155"
"4627"," 0.065200"," 0.07130","7.35e-03","  3903","0.0825","0.130","0.155"
"4628"," 0.068400"," 0.07310","1.15e-02","  6081","0.0825","0.125","0.155"
"4629"," 0.069400"," 0.07350","1.39e-02","  7363","0.0825","0.120","0.155"
"4630"," 0.070600"," 0.07410","1.82e-02","  9683","0.0825","0.115","0.155"
"4631"," 0.070600"," 0.07370","2.22e-02"," 11784","0.0825","0.110","0.155"
"4632"," 0.070400"," 0.07300","2.85e-02"," 15154","0.0825","0.105","0.155"
"4633"," 0.070500"," 0.07300","3.09e-02"," 16409","0.0825","0.100","0.155"
"4634"," 0.068700"," 0.07090","3.71e-02"," 19678","0.0825","0.095","0.155"
"4635"," 0.066900"," 0.06880","4.65e-02"," 24711","0.0825","0.090","0.155"
"4636"," 0.066100"," 0.06790","5.08e-02"," 26953","0.0825","0.085","0.155"
"4637"," 0.064700"," 0.06630","6.10e-02"," 32407","0.0825","0.080","0.155"
"4638"," 0.063000"," 0.06440","7.71e-02"," 40940","0.0825","0.075","0.155"
"4639"," 0.061800"," 0.06300","9.06e-02"," 48113","0.0825","0.070","0.155"
"4640"," 0.060400"," 0.06150","1.08e-01"," 57145","0.0825","0.065","0.155"
"4641"," 0.058600"," 0.05950","1.30e-01"," 68814","0.0825","0.060","0.155"
"4642"," 0.059400"," 0.06950","2.97e-03","  1575","0.0850","0.140","0.155"
"4643"," 0.062900"," 0.06990","5.75e-03","  3051","0.0850","0.135","0.155"
"4644"," 0.064000"," 0.06980","8.08e-03","  4292","0.0850","0.130","0.155"
"4645"," 0.067400"," 0.07190","1.26e-02","  6696","0.0850","0.125","0.155"
"4646"," 0.068500"," 0.07250","1.53e-02","  8102","0.0850","0.120","0.155"
"4647"," 0.069600"," 0.07300","2.00e-02"," 10634","0.0850","0.115","0.155"
"4648"," 0.069200"," 0.07220","2.44e-02"," 12933","0.0850","0.110","0.155"
"4649"," 0.068900"," 0.07150","3.13e-02"," 16620","0.0850","0.105","0.155"
"4650"," 0.069000"," 0.07150","3.38e-02"," 17972","0.0850","0.100","0.155"
"4651"," 0.067500"," 0.06960","4.05e-02"," 21520","0.0850","0.095","0.155"
"4652"," 0.065800"," 0.06770","5.08e-02"," 26984","0.0850","0.090","0.155"
"4653"," 0.065200"," 0.06690","5.53e-02"," 29388","0.0850","0.085","0.155"
"4654"," 0.063700"," 0.06520","6.64e-02"," 35269","0.0850","0.080","0.155"
"4655"," 0.062300"," 0.06360","8.35e-02"," 44362","0.0850","0.075","0.155"
"4656"," 0.061100"," 0.06230","9.79e-02"," 51955","0.0850","0.070","0.155"
"4657"," 0.059800"," 0.06090","1.16e-01"," 61397","0.0850","0.065","0.155"
"4658"," 0.058200"," 0.05910","1.38e-01"," 73510","0.0850","0.060","0.155"
"4659"," 0.058500"," 0.06820","3.25e-03","  1724","0.0875","0.140","0.155"
"4660"," 0.062800"," 0.06950","6.33e-03","  3362","0.0875","0.135","0.155"
"4661"," 0.064400"," 0.07000","8.93e-03","  4739","0.0875","0.130","0.155"
"4662"," 0.067000"," 0.07130","1.39e-02","  7391","0.0875","0.125","0.155"
"4663"," 0.068200"," 0.07200","1.68e-02","  8930","0.0875","0.120","0.155"
"4664"," 0.069200"," 0.07240","2.20e-02"," 11688","0.0875","0.115","0.155"
"4665"," 0.068700"," 0.07160","2.67e-02"," 14202","0.0875","0.110","0.155"
"4666"," 0.068300"," 0.07070","3.43e-02"," 18228","0.0875","0.105","0.155"
"4667"," 0.068300"," 0.07060","3.71e-02"," 19696","0.0875","0.100","0.155"
"4668"," 0.066900"," 0.06890","4.44e-02"," 23561","0.0875","0.095","0.155"
"4669"," 0.065400"," 0.06720","5.56e-02"," 29500","0.0875","0.090","0.155"
"4670"," 0.064700"," 0.06640","6.04e-02"," 32079","0.0875","0.085","0.155"
"4671"," 0.063300"," 0.06480","7.23e-02"," 38377","0.0875","0.080","0.155"
"4672"," 0.061900"," 0.06320","9.05e-02"," 48071","0.0875","0.075","0.155"
"4673"," 0.060800"," 0.06190","1.06e-01"," 56087","0.0875","0.070","0.155"
"4674"," 0.059500"," 0.06050","1.24e-01"," 65969","0.0875","0.065","0.155"
"4675"," 0.057900"," 0.05880","1.48e-01"," 78511","0.0875","0.060","0.155"
"4676"," 0.059200"," 0.06830","3.58e-03","  1903","0.0900","0.140","0.155"
"4677"," 0.063100"," 0.06950","6.96e-03","  3694","0.0900","0.135","0.155"
"4678"," 0.064100"," 0.06940","9.80e-03","  5204","0.0900","0.130","0.155"
"4679"," 0.066600"," 0.07070","1.52e-02","  8096","0.0900","0.125","0.155"
"4680"," 0.067900"," 0.07150","1.84e-02","  9782","0.0900","0.120","0.155"
"4681"," 0.068700"," 0.07180","2.41e-02"," 12795","0.0900","0.115","0.155"
"4682"," 0.068000"," 0.07080","2.92e-02"," 15527","0.0900","0.110","0.155"
"4683"," 0.067800"," 0.07020","3.75e-02"," 19914","0.0900","0.105","0.155"
"4684"," 0.067800"," 0.07000","4.05e-02"," 21487","0.0900","0.100","0.155"
"4685"," 0.066300"," 0.06830","4.83e-02"," 25644","0.0900","0.095","0.155"
"4686"," 0.064900"," 0.06660","6.03e-02"," 32031","0.0900","0.090","0.155"
"4687"," 0.064200"," 0.06580","6.55e-02"," 34772","0.0900","0.085","0.155"
"4688"," 0.062700"," 0.06420","7.81e-02"," 41494","0.0900","0.080","0.155"
"4689"," 0.061300"," 0.06260","9.74e-02"," 51726","0.0900","0.075","0.155"
"4690"," 0.060300"," 0.06140","1.13e-01"," 60169","0.0900","0.070","0.155"
"4691"," 0.059200"," 0.06010","1.33e-01"," 70455","0.0900","0.065","0.155"
"4692"," 0.057700"," 0.05850","1.57e-01"," 83432","0.0900","0.060","0.155"
"4693"," 0.060100"," 0.06880","3.91e-03","  2077","0.0925","0.140","0.155"
